iteration,instance_id,instance_name,instance_selection,transitions,episode_count,episode_transition_mean,episode_transition_std,episode_seconds_mean,episode_seconds_std,reward,mean_return,fulfillment_rate_mean,fulfillment_rate_std,fulfillment_rate_min,fulfillment_rate_max,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,discard_count,completion_count,steps_per_second,rollout_seconds,update_seconds,elapsed_seconds,fluid_solve_count,fluid_solve_seconds,fluid_cache_hit_count,fluid_fallback_count,sparse_attention_enabled,sparse_attention_scope,policy_forward_count,policy_forward_seconds,avg_action_tokens,max_action_tokens,padding_ratio,actor_batch_size_mean,policy_act_seconds,simulator_step_seconds,obs_build_seconds,rollout_device,update_device,cpu_memory_mb,gpu_memory_mb,gpu_temperature
0,1,DDT600_num50.txt,fixed,1455,8,181.875,9.980449676513672,6.3647027015686035,7.749520591460168e-06,-1.84,-0.197406279,0.38499999046325684,0.052678268402814865,0.3199999928474426,0.47999998927116394,-0.204244847,-0.203444598,0.004524277785094455,0.3062388747930527,0.015106435457710177,0.03150574350729585,0.0003,246,154,125.8955565128534,6.390512704849243,5.166686296463013,11.557199001312256,508,0.16753500036429614,0,0,TRUE,pair,198,2.6267768994439393,4.220618557192616,30,0,7.348484848484849,2.6267768994439393,0.2187223011860624,3.3908454998163506,cpu,cuda:0,0,443.52001953125,50
1,1,DDT600_num50.txt,fixed,1420,8,177.5,4.609772205352783,7.25119686126709,6.388550445990404e-06,-2,-0.162068599,0.375,0.02397915907204151,0.3199999928474426,0.4000000059604645,0.1644810438156128,0.16560885682702065,0.0026377965696156025,0.2446712926030159,0.018224862636998296,0.019996031187474728,0.0003,250,150,129.74219955935794,7.26931619644165,3.6754651069641113,10.944781303405762,508,0.19012770219706,0,0,TRUE,pair,184,3.260732099181041,4.290140843055617,50,0,7.717391304347826,3.260732099181041,0.25325229950249195,3.593169999192469,cpu,cuda:0,0,670.9482422,50
2,1,DDT600_num50.txt,fixed,1419,8,177.375,4.715333938598633,6.276357650756836,4.717435786005808e-06,-2.04,-0.142880619,0.3724999725818634,0.02817356400191784,0.3400000035762787,0.41999998688697815,0.12036884250119328,0.12183199496939778,0.002401289122644812,0.2663797102868557,0.03455114644020796,0.059254260500893,0.0003,251,149,124.21019893045182,6.2946765422821045,5.1295061111450195,11.424182653427124,514,0.1665125999134034,0,0,TRUE,pair,185,2.6012483001686633,4.372797745562843,34,0,7.6702702702702705,2.6012483001686633,0.21953619841951877,3.328901400906034,cpu,cuda:0,0,670.4365234,50
3,1,DDT600_num50.txt,fixed,1499,8,187.375,8.01463508605957,7.480160713195801,8.176054507202934e-06,-1.56,-0.100385834,0.4024999737739563,0.06036347895860672,0.30000001192092896,0.5,-0.047626082,-0.046647996,0.003207106376066804,0.25816329568624496,0.05093940906226635,0.04650241509079933,0.0003,239,161,137.40531122526474,7.497351169586182,3.4119796752929688,10.90933084487915,521,0.17834800039418042,0,0,TRUE,pair,195,3.3028348004445434,4.048032019757048,35,0,7.687179487179487,3.3028348004445434,0.28922760067507625,3.7289666002616286,cpu,cuda:0,0,670.43701171875,53
4,1,DDT600_num50.txt,fixed,1477,8,184.625,7.279036521911621,6.4776082038879395,1.4253363588068169e-05,-1.68,-0.09458987,0.39500001072883606,0.03968626260757446,0.3400000035762787,0.4399999976158142,0.022275442257523537,0.022864416241645813,0.00359692657366395,0.23874379694461823,0.06466229259967804,0.0703125,0.0003,242,158,159.26537471969107,6.502226829528809,2.7716031074523926,9.273829936981201,501,0.15407190122641623,0,0,TRUE,pair,194,2.758927199873142,4.11983750830168,28,0,7.61340206185567,2.758927199873142,0.23757529724389315,3.349664199282415,cpu,cuda:0,0,670.43701171875,50
5,1,DDT600_num50.txt,fixed,1478,8,184.75,6.514407157897949,8.889870643615723,6.189706255099736e-06,-2.04,-0.101658443,0.3725000023841858,0.045757509768009186,0.3400000035762787,0.47999998927116394,0.3082301914691925,0.31203049421310425,0.0021015473175793886,0.48510870337486267,0.14558827877044678,0.03726708143949509,0.0003,251,149,150.57592116358094,8.908559083938599,0.9070873260498047,9.815646409988403,505,0.19705569883808494,0,0,TRUE,pair,198,4.277663199463859,4.112313938076345,24,0,7.4646464646464645,4.277663199463859,0.39854880096390843,4.023957802564837,cpu,cuda:0,0,231.45654296875,50
6,1,DDT600_num50.txt,fixed,1448,8,181,8.470537185668945,6.45614767074585,7.084683602442965e-06,-2.28,-0.101772795,0.35749998688697815,0.04175823554396629,0.3199999928474426,0.46000000834465027,-0.111890644,-0.110283881,0.0020574843510985374,0.2635501027107239,0.03970237076282501,0.05859375,0.0003,257,143,153.7744109557395,6.473104000091553,2.9432871341705322,9.416391134262085,514,0.15796399989631027,0,0,TRUE,pair,197,2.6915276993531734,4.223066298671849,32,0,7.350253807106599,2.6915276993531734,0.23044019739609212,3.4003971974598244,cpu,cuda:0,0,670.4365234,51
7,1,DDT600_num50.txt,fixed,1448,8,181,9.013877868652344,6.420224666595459,1.4701941836392507e-05,-1.84,-0.090089318,0.38499999046325684,0.04555216431617737,0.3400000035762787,0.46000000834465027,0.16310915350914001,0.1652956356604894,0.002016700066936513,0.31948184967041016,0.019165399949997663,0.03600759617984295,0.0003,246,154,141.3089055511891,6.438844203948975,3.8082098960876465,10.247054100036621,511,0.16878549859393388,0,0,TRUE,pair,193,2.6520517002791166,4.213397791207824,28,0,7.5025906735751295,2.6520517002791166,0.2438065999886021,3.387278496171348,cpu,cuda:0,0,506.9814453,50
8,1,DDT600_num50.txt,fixed,1429,8,178.625,9.068317413330078,6.257145404815674,6.555427262355806e-06,-2,-0.101852647,0.3749999701976776,0.04873397573828697,0.3199999928474426,0.46000000834465027,0.5721590518951416,0.5743842422962189,0.0025471601402387023,0.34987638890743256,0.04138018377125263,0.07296383008360863,0.0003,250,150,167.12849658256678,6.275321960449219,2.2749853134155273,8.550307273864746,501,0.1504539012676105,0,0,TRUE,pair,195,2.701386299333535,4.227431771469917,27,0,7.328205128205128,2.701386299333535,0.22537930344697088,3.203206199221313,cpu,cuda:0,0,307.51708984375,50
9,1,DDT600_num50.txt,fixed,1415,8,176.875,9.518896102905273,7.573864936828613,6.452736215578625e-06,-2.12,-0.125566867,0.36750003695487976,0.044651422649621964,0.3199999928474426,0.47999998927116394,0.1430027655192784,0.14585234437670028,0.0036565254641962902,0.46778591190065655,0.019712792709469795,0.09054718379463468,0.0003,253,147,92.79745139197816,7.5914626121521,7.656800985336304,15.248263597488403,502,0.17319160175975412,0,0,TRUE,pair,199,3.604484298848547,4.123674913514208,32,0,7.110552763819095,3.604484298848547,0.32919670117553324,3.482899498543702,cpu,cuda:0,0,670.4365234,51
10,1,DDT600_num50.txt,fixed,1415,8,176.875,7.025622844696045,7.200098991394043,5.571041583607439e-06,-2.76,-0.138700823,0.32749998569488525,0.05092887207865715,0.23999999463558197,0.41999998688697815,-0.012655061,-0.009812398,0.0032096861250465736,0.4447498209774494,0.018065060110529885,0.08658417756669223,0.0003,269,131,79.33814609039062,7.218323469161987,10.616729021072388,17.835052490234375,490,0.16363839886616915,0,0,TRUE,pair,186,3.4289009999483824,4.3314487634193775,35,0,7.60752688172043,3.4289009999483824,0.29937880055513233,3.3213452977361158,cpu,cuda:0,0,670.4365234,51
11,1,DDT600_num50.txt,fixed,1486,8,185.75,9.996874809265137,7.831849098205566,7.497875685658073e-06,-1.84,-0.157137087,0.38499999046325684,0.056347139179706573,0.3199999928474426,0.5,0.2271876409649849,0.2297491803765297,0.003656088898424059,0.4389581084251404,0.015356331459770445,0.03765058144927025,0.0003,246,154,105.27473697639454,7.854434490203857,6.26101279258728,14.115447282791138,503,0.18050010059960186,0,0,TRUE,pair,202,3.5411353008821607,4.051144010606717,35,0,7.356435643564357,3.5411353008821607,0.30770820181351155,3.823875500354916,cpu,cuda:0,0,670.43701171875,52
12,1,DDT600_num50.txt,fixed,1491,8,186.375,16.16274642944336,6.748122692108154,1.5089278349478263e-05,-1.76,-0.172817437,0.38999998569488525,0.04242640361189842,0.3199999928474426,0.47999998927116394,0.14979176161189875,0.15281977380315462,0.0024908682874714336,0.4273448884487152,0.013653276022523642,0.03347598171482483,0.0003,244,156,105.96589595546146,6.769959211349487,7.300605535507202,14.07056474685669,515,0.16785240010358393,0,0,TRUE,pair,203,2.856574999517761,4.1770623726464216,30,0,7.344827586206897,2.856574999517761,0.24316119868308306,3.5086787953041494,cpu,cuda:0,0,670.43701171875,51
13,1,DDT600_num50.txt,fixed,1472,8,184,14.645818710327148,6.553952217102051,9.026906809594948e-06,-1.96,-0.176249934,0.3774999976158142,0.03929057717323303,0.30000001192092896,0.4399999976158142,0.11686787754297256,0.1184897505833457,0.004800182320953657,0.4021969884634018,0.01530877836436654,0.021146812941879034,0.0003,249,151,112.10646128707954,6.57206392288208,6.558312177658081,13.130376100540161,511,0.1612262992421165,0,0,TRUE,pair,208,2.826461299788207,4.157608694680359,24,0,7.076923076923077,2.826461299788207,0.2517115992959589,3.341199498507194,cpu,cuda:0,0,670.4365234,51
14,1,DDT600_num50.txt,fixed,1487,8,185.875,9.211915016174316,7.266242980957031,6.450533419410931e-06,-2.28,-0.237251211,0.35750001668930054,0.05606915056705475,0.2800000011920929,0.4399999976158142,0.23422412077585855,0.235653817653656,0.005064544073926906,0.3961964150269826,0.012667954894520031,0.010581387827793757,0.0003,257,143,136.30469793823337,7.284332990646362,3.625048875808716,10.909381866455078,517,0.24802900210488588,0,0,TRUE,pair,204,3.1545229996554554,4.1943510402828235,42,0,7.28921568627451,3.1545229996554554,0.29171620053239167,3.6627004995243624,cpu,cuda:0,0,670.43701171875,51
15,1,DDT600_num50.txt,fixed,1422,8,177.75,9.0657320022583,6.93337345123291,7.463682322850218e-06,-2.16,-0.289150275,0.36500000953674316,0.048733968287706375,0.30000001192092896,0.46000000834465027,0.42981523275375366,0.4336266318957011,0.0022532844450324774,0.49380536874135333,0.02346668124664575,0.021889818211396534,0.0003,254,146,132.07228853233136,6.951801300048828,3.8150296211242676,10.766830921173096,504,0.16543989721685648,0,0,TRUE,pair,196,3.0411437996663153,4.437412095639944,35,0,7.255102040816326,3.0411437996663153,0.2670456994092092,3.4842158015817404,cpu,cuda:0,0,356.44970703125,52
16,1,DDT600_num50.txt,fixed,1409,8,176.125,8.752677917480469,6.015364646911621,6.65866855342756e-06,-2.76,-0.310878666,0.32749998569488525,0.03733295947313309,0.2800000011920929,0.4000000059604645,0.4135706275701523,0.4175455570220947,0.002167370999814011,0.505861684679985,0.011155561922350898,0.030531148542650044,0.0003,269,131,134.02604849224917,6.03441858291626,4.478463172912598,10.512881755828857,523,0.1598127014003694,0,0,TRUE,pair,196,2.5091091005597264,4.374733850920429,33,0,7.188775510204081,2.5091091005597264,0.21664259920362383,3.163032304844819,cpu,cuda:0,0,386.31396484375,52
17,1,DDT600_num50.txt,fixed,1438,8,179.75,7.545694351196289,6.835173606872559,5.6470485105819535e-06,-2.24,-0.370407203,0.35999995470046997,0.03999999910593033,0.2800000011920929,0.41999998688697815,0.33394721895456314,0.3375646844506264,0.0014460815291386098,0.43405064940452576,0.025556233944371343,0.018817424308508635,0.0003,256,144,160.33911088304384,6.858044147491455,2.110447645187378,8.968491792678833,522,0.17400479968637228,0,0,TRUE,pair,197,3.017663599923253,4.240611962549212,36,0,7.299492385786802,3.017663599923253,0.29319250292610377,3.373982400051318,cpu,cuda:0,0,409.9541016,52
18,1,DDT600_num50.txt,fixed,1452,8,181.5,8.246211051940918,7.878528594970703,5.65207938052481e-06,-2.52,-0.396217913,0.3424999713897705,0.06118619069457054,0.2199999988079071,0.41999998688697815,0.0007429312914609909,0.0010914217680692672,0.007827891153283417,0.4262437105178833,0.015309877501567825,0.03439981434494257,0.0003,263,137,109.00969052287383,7.89670991897583,5.423206806182861,13.319916725158691,523,0.2765127000166103,0,0,TRUE,pair,200,3.529469699016772,4.233471075857967,40,0,7.26,3.529469699016772,0.306442100321874,3.8795885023428127,cpu,cuda:0,0,670.4365234,51
19,1,DDT600_num50.txt,fixed,1446,8,180.75,4.656983852386475,7.819234371185303,4.69630140287336e-06,-2.28,-0.393425971,0.35749998688697815,0.03230711817741394,0.3199999928474426,0.41999998688697815,-0.103450451,-0.103609275,0.009701172879431397,0.46917586028575897,0.01817494846181944,0.02021395810879767,0.0003,257,143,117.97461490053426,7.83739972114563,4.419474363327026,12.256874084472656,509,0.18962450127582997,0,0,TRUE,pair,189,3.5723898008000106,4.36237897648686,40,0,7.650793650793651,3.5723898008000106,0.30963430274277925,3.771542199072428,cpu,cuda:0,0,670.4365234,51
20,1,DDT600_num50.txt,fixed,1444,8,180.5,9.165151596069336,6.948342323303223,6.05038530920865e-06,-2.6,-0.372856025,0.3375000059604645,0.02904737927019596,0.2800000011920929,0.36000001430511475,-0.003589878,-0.001302193,0.0053923548354456825,0.49838679035504657,0.010904103187688937,0.017615279803673427,0.0003,265,135,130.89551144715867,6.965877056121826,4.0658228397369385,11.031699895858765,528,0.17831649899017066,0,0,TRUE,pair,203,3.0979850000003353,4.185595567867036,36,0,7.113300492610837,3.0979850000003353,0.2611398994922638,3.4481666033389047,cpu,cuda:0,0,670.4365234,51
21,1,DDT600_num50.txt,fixed,1462,8,182.75,6.740734577178955,7.7378716468811035,5.201679414312821e-06,-2.28,-0.380366785,0.35749998688697815,0.04841228947043419,0.2800000011920929,0.4399999976158142,0.16177098602056503,0.16534193605184555,0.0029751881491392853,0.5058540403842926,0.010911007644608617,0.02196677066385746,0.0003,257,143,106.52831852160732,7.772386312484741,5.951663970947266,13.724050283432007,502,0.17697500239592046,0,0,TRUE,pair,197,3.5227555989986286,4.160054720703783,60,0,7.4213197969543145,3.5227555989986286,0.33865879743825644,3.708153403364122,cpu,cuda:0,0,670.4365234,50
22,1,DDT600_num50.txt,fixed,1390,8,173.75,9.769211769104004,7.724776268005371,7.548876055807341e-06,-2.96,-0.386152995,0.3149999976158142,0.03968627005815506,0.25999999046325684,0.4000000059604645,-0.013570277,-0.011152001,0.005043113242006964,0.4939824806319343,0.015240903856465593,0.026576419309195545,0.0003,274,126,77.84875139181048,7.742841958999634,10.112293481826782,17.855135440826416,514,0.20634090050589293,0,0,TRUE,pair,192,3.562416600412689,4.17122302141121,30,0,7.239583333333333,3.562416600412689,0.3292537006782368,3.670920902513899,cpu,cuda:0,0,670.4345703,47
23,1,DDT600_num50.txt,fixed,1453,8,181.625,7.105235576629639,7.173986911773682,1.6070720448624343e-05,-2.24,-0.353033319,0.35999998450279236,0.04358898848295212,0.3199999928474426,0.4399999976158142,0.005573501189549764,0.008652684589227041,0.003037846996448934,0.45980984965960187,0.018146181479096413,0.014638368117933473,0.0003,256,144,121.41663557033162,7.211010456085205,4.756048202514648,11.967058658599854,516,0.17864290007855743,0,0,TRUE,pair,193,3.305566400755197,4.134893323336481,48,0,7.528497409326425,3.305566400755197,0.2784584020264447,3.4420393001055345,cpu,cuda:0,0,670.4365234,45
24,1,DDT600_num50.txt,fixed,1430,8,178.75,8.982622146606445,7.623830318450928,5.991378657199675e-06,-2.44,-0.338954506,0.3474999964237213,0.035968732088804245,0.30000001192092896,0.41999998688697815,-0.005514517,-0.001424288,0.002322023326996714,0.5251242270072302,0.04912762656264628,0.04845366937418779,0.0003,261,139,96.17260202928784,7.6421942710876465,7.226905345916748,14.869099617004395,510,0.18330879975110292,0,0,TRUE,pair,191,3.4887744003208354,4.150349650516377,27,0,7.486910994764398,3.4887744003208354,0.3275892995297909,3.640724803088233,cpu,cuda:0,0,670.4365234,44
25,1,DDT600_num50.txt,fixed,1455,8,181.875,8.417800903320312,6.831341743469238,2.5695617296150886e-05,-2.76,-0.313657963,0.32749998569488525,0.05092886835336685,0.2800000011920929,0.41999998688697815,-0.239933699,-0.237419754,0.002103592036291957,0.35657477378845215,0.0513649508357048,0.013671875,0.0003,269,131,151.14812280562666,6.853078842163086,2.773239850997925,9.62631869316101,531,0.24588510079775006,0,0,TRUE,pair,198,2.8663446001010016,4.08522336720601,36,0,7.348484848484849,2.8663446001010016,0.2744140998693183,3.5445733005180955,cpu,cuda:0,0,670.4365234,44
26,1,DDT600_num50.txt,fixed,1399,8,174.875,7.1140265464782715,6.748227119445801,5.352483640308492e-06,-2.8,-0.304960837,0.32499998807907104,0.04092676565051079,0.2800000011920929,0.4000000059604645,0.0850176963955164,0.09062447361648082,0.002385283506009728,0.6799419403076172,0.012259267072658986,0.053183153830468656,0.0003,270,130,79.4351507805222,6.76775860786438,10.844091892242432,17.61185050010681,510,0.17926469875965267,0,0,TRUE,pair,189,2.8612305998103693,4.533238026650997,70,0,7.402116402116402,2.8612305998103693,0.25394620141014457,3.4084420007420704,cpu,cuda:0,0,670.4345703,42
27,1,DDT600_num50.txt,fixed,1425,8,178.125,8.161457061767578,7.601141929626465,1.4849095350655261e-05,-2.84,-0.311726262,0.32249999046325684,0.027271782979369164,0.2800000011920929,0.36000001430511475,-0.038985138,-0.034654579,0.0022775344162558517,0.5469321178065406,0.015405352566934502,0.026782910960416,0.0003,271,129,77.90943865550057,7.624120712280273,10.666346073150635,18.290466785430908,525,0.1936704987892881,0,0,TRUE,pair,194,3.352299601188861,4.221052633419371,33,0,7.345360824742268,3.352299601188861,0.3490278028184548,3.732979504740797,cpu,cuda:0,0,670.4365234,42
28,1,DDT600_num50.txt,fixed,1402,8,175.25,9.175374984741211,6.864368438720703,5.727010830014478e-06,-3,-0.310499994,0.3125,0.034550685435533524,0.2800000011920929,0.3799999952316284,0.032421715557575226,0.035774558782577515,0.0024413428618572652,0.45735133439302444,0.06443784512521233,0.029415184631943703,0.0003,275,125,122.68521425171296,6.88288950920105,4.5447304248809814,11.427619934082031,530,0.17582239990588278,0,0,TRUE,pair,196,3.0679595990804955,4.198288158921474,36,0,7.153061224489796,3.0679595990804955,0.30193270137533545,3.3434515019180253,cpu,cuda:0,0,670.4345703,41
29,1,DDT600_num50.txt,fixed,1444,8,180.5,13.583077430725098,6.2599968910217285,8.579756467952393e-06,-2.64,-0.281319507,0.3349999785423279,0.03968627378344536,0.25999999046325684,0.4000000059604645,0.04384242091327906,0.047817366275315486,0.0021551070385612547,0.5052500565846761,0.03130416998950144,0.029302548229073484,0.0003,266,134,109.22835681285609,6.277742385864258,6.942267894744873,13.22001028060913,526,0.158974600257352,0,0,TRUE,pair,201,2.611913299304433,4.015927978664885,26,0,7.1840796019900495,2.611913299304433,0.22376459976658225,3.2978729979367927,cpu,cuda:0,0,670.4365234,40
