iteration,instance_id,instance_name,instance_selection,transitions,episode_count,episode_transition_mean,episode_transition_std,episode_seconds_mean,episode_seconds_std,reward,mean_return,fulfillment_rate_mean,fulfillment_rate_std,fulfillment_rate_min,fulfillment_rate_max,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,discard_count,completion_count,steps_per_second,rollout_seconds,update_seconds,elapsed_seconds,fluid_solve_count,fluid_solve_seconds,fluid_cache_hit_count,fluid_fallback_count,sparse_attention_enabled,sparse_attention_scope,policy_forward_count,policy_forward_seconds,avg_action_tokens,max_action_tokens,padding_ratio,actor_batch_size_mean,policy_act_seconds,simulator_step_seconds,obs_build_seconds,rollout_device,update_device,cpu_memory_mb,gpu_memory_mb,gpu_temperature
0,1,DDT500_num150.txt,fixed,2533,8,316.625,22.923446655273438,11.985132217407227,1.1723795978468843e-05,-5.093333333,-0.556527856,0.18166667222976685,0.03278719261288643,0.14000000059604645,0.25333333015441895,0.21497077941894532,0.22079530060291291,0.002910996926948428,0.7280023336410523,0.04305028831586242,0.042664650827646255,0.0003,982,218,123.52960733731662,12.007856130599976,8.497349500656128,20.505205631256104,1220,0.49965629796497524,0,0,TRUE,pair,368,4.862623298657127,5.858270824449692,40,0,6.883152173913044,4.862623298657127,0.48901900090277195,6.373027603374794,cpu,cuda:0,0,671.45654296875,46
1,1,DDT500_num150.txt,fixed,2594,8,324.25,20.042142868041992,11.69516658782959,1.0977615602314472e-05,-5.133333333,-0.578411667,0.17916667461395264,0.023673120886087418,0.13333334028720856,0.2133333384990692,-0.074161847,-0.070954074,0.00773352443883639,0.7074535971596128,0.013337971160321363,0.06500421420094513,0.0003,985,215,56.938176845160925,11.71811032295227,33.84007477760315,45.55818510055542,1256,0.44360069825779647,0,0,TRUE,pair,367,4.736531499191187,5.801850423779778,45,0,7.068119891008174,4.736531499191187,0.4970405010972172,6.206860898644663,cpu,cuda:0,0,671.45849609375,48
2,1,DDT500_num150.txt,fixed,2642,8,330.25,11.508149147033691,13.052210807800293,8.622713721706532e-06,-5.026666667,-0.575102433,0.18583333492279053,0.029895653948187828,0.14666666090488434,0.24666666984558105,0.02187451021745801,0.027060577490677435,0.004694522397282223,0.7533327092727026,0.011349682240203643,0.055717517932256065,0.0003,977,223,73.19787627065647,13.082051515579224,23.011891841888428,36.09394335746765,1267,0.6103642979869619,0,0,TRUE,pair,347,5.419261799775995,5.8894776681622805,45,0,7.6138328530259365,5.419261799775995,0.5622815005481243,6.778955498128198,cpu,cuda:0,0,671.4589844,47
3,1,DDT500_num150.txt,fixed,2501,8,312.625,39.407920837402344,21.47757911682129,3.5816789022646844e-05,-5.373333333,-0.592818544,0.164166659116745,0.049209024757146835,0.09333333373069763,0.273333340883255,-0.060946214,-0.056050601,0.006194962217705324,0.7993096113204956,0.013658326257427689,0.035696414357516915,0.0003,1003,197,70.63553582761762,21.519849061965942,13.887258291244507,35.40710735321045,1213,0.7043247012188658,0,0,TRUE,pair,402,6.977391800726764,6.0803678515242465,40,0,6.221393034825871,6.977391800726764,0.9343212010571733,13.10120809765067,cpu,cuda:0,0,671.45654296875,48
4,1,DDT500_num150.txt,fixed,2422,8,302.75,12.803808212280273,12.006132125854492,1.3223098903836217e-05,-5.84,-0.631810449,0.13500000536441803,0.019075872376561165,0.1066666692495346,0.1666666716337204,-0.063134834,-0.059638572,0.007720095396507531,0.735631562769413,0.01559745060512796,0.049215353559702635,0.0003,1038,162,93.63673796495449,12.045702457427979,13.820213556289673,25.86591601371765,1181,0.49167189933359623,0,0,TRUE,pair,318,4.920409200130962,6.270437654043208,45,0,7.616352201257862,4.920409200130962,0.49220329988747835,6.328669202979654,cpu,cuda:0,0,671.4541016,48
5,1,DDT500_num150.txt,fixed,2691,8,336.375,27.340160369873047,13.058727264404297,1.3240283806226216e-05,-5.013333333,-0.580584938,0.18666666746139526,0.03711843118071556,0.14000000059604645,0.23999999463558197,-0.02980455,-0.026559804,0.006919854054493564,0.6704672617571694,0.010321623624934415,0.0324245977348515,0.0003,976,224,109.42394541440899,13.08200979232788,11.510413646697998,24.59242343902588,1284,0.5006009007338434,0,0,TRUE,pair,387,5.421725298510864,5.597547382725432,44,0,6.953488372093023,5.421725298510864,0.5467571017798036,6.809461402241141,cpu,cuda:0,0,671.4609375,48
6,1,DDT500_num150.txt,fixed,2658,8,332.25,20.388416290283203,12.009822845458984,1.0041923815151677e-05,-5.133333333,-0.613185441,0.17916667461395264,0.03340617194771767,0.12666666507720947,0.23333333432674408,0.02178273970882098,0.024223555707269244,0.007453566572318475,0.6167600320445167,0.01463456929842424,0.03748246654868126,0.0003,985,215,95.91749247262013,12.032209634780884,15.679106950759888,27.71131658554077,1273,0.4815931968623772,0,0,TRUE,pair,354,4.874269299558364,5.565086532661662,45,0,7.508474576271187,4.874269299558364,0.507170700468123,6.370923700160347,cpu,cuda:0,0,671.4589844,47
7,1,DDT500_num150.txt,fixed,2582,8,322.75,20.376150131225586,11.993734359741211,1.1810747309937142e-05,-5.08,-0.602826595,0.1824999898672104,0.03213470056653023,0.12666666507720947,0.23333333432674408,0.023170253611169755,0.027075001795310527,0.0051377185809542425,0.6473608575761318,0.013322501492439187,0.06074517103843391,0.0003,981,219,68.12390704892958,12.018399953842163,25.88312554359436,37.90152549743652,1243,0.48159580072388053,0,0,TRUE,pair,355,4.829103198368102,5.686289699109001,40,0,7.273239436619718,4.829103198368102,0.5156106004724279,6.386873900191858,cpu,cuda:0,0,671.45849609375,48
8,1,DDT500_num150.txt,fixed,2597,8,324.625,15.024458885192871,11.827670097351074,7.914634807093535e-06,-5.133333333,-0.561948939,0.17916665971279144,0.028370074927806854,0.14000000059604645,0.2266666740179062,0.11869507350704887,0.12344731614840301,0.005486604741732167,0.749554455280304,0.01161059983265163,0.05975376713004979,0.0003,985,215,94.63865998158107,11.852620124816895,15.588596820831299,27.441216945648193,1263,0.47121270082425326,0,0,TRUE,pair,344,4.772305299062282,5.571428571887599,35,0,7.549418604651163,4.772305299062282,0.5049933979753405,6.296720901154913,cpu,cuda:0,0,671.45849609375,48
9,1,DDT500_num150.txt,fixed,2443,8,305.375,18.60065460205078,11.335823059082031,1.2194358532724436e-05,-5.386666667,-0.554788529,0.16333332657814026,0.018257418647408485,0.13333334028720856,0.20000000298023224,0.20122969523072243,0.20641283877193928,0.005102798575535417,0.7734548151493073,0.014771677175303921,0.024349627317860723,0.0003,1004,196,139.83129786583743,11.3585364818573,6.112516403198242,17.471052885055542,1211,0.4561264000367373,0,0,TRUE,pair,340,4.626079499372281,5.996316006083104,40,0,7.185294117647059,4.626079499372281,0.49633620015811175,5.963914902182296,cpu,cuda:0,0,658.16259765625,49
