iteration,instance_id,instance_name,instance_selection,transitions,episode_count,episode_transition_mean,episode_transition_std,episode_seconds_mean,episode_seconds_std,reward,mean_return,fulfillment_rate_mean,fulfillment_rate_std,fulfillment_rate_min,fulfillment_rate_max,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,discard_count,completion_count,steps_per_second,rollout_seconds,update_seconds,elapsed_seconds,fluid_solve_count,fluid_solve_seconds,fluid_cache_hit_count,fluid_fallback_count,sparse_attention_enabled,sparse_attention_scope,policy_forward_count,policy_forward_seconds,avg_action_tokens,max_action_tokens,padding_ratio,actor_batch_size_mean,policy_act_seconds,simulator_step_seconds,obs_build_seconds,rollout_device,update_device,cpu_memory_mb,gpu_memory_mb,gpu_temperature
5000,1,DDT900_num50.txt,fixed,1045,8,130.625,8.816709518432617,5.185780048370361,7.577060841867933e-06,-3.48,-0.324447726,0.2824999988079071,0.021065382286906242,0.23999999463558197,0.30000001192092896,-0.18903444,-0.186005826,0.006081304622485358,0.60692799178993,0.010214270315105644,0.05075625627411201,0.0003,287,113,50.23402900460423,5.1983325481414795,15.604299068450928,20.802631616592407,449,0.15196019993163645,0,0,TRUE,pair,143,2.4055340993218124,4.9339712920941805,30,0,7.3076923076923075,2.4055340993218124,0.20053410506807268,2.4789969988632947,cpu,cuda:0,0,671.42919921875,42
5001,1,DDT900_num50.txt,fixed,1003,8,125.375,7.140334606170654,4.314880847930908,5.8473342505749315e-06,-3.8,-0.325372732,0.26249998807907104,0.025372229516506195,0.23999999463558197,0.3199999928474426,-0.186024917,-0.183264423,0.006255061980078204,0.5888014779322677,0.00943504996313196,0.0628908662021988,0.0003,295,105,43.2571468367487,4.331448078155518,18.85547184944153,23.186919927597046,436,0.1346021022181958,0,0,TRUE,pair,139,1.7772667002864182,5.017946158187577,36,0,7.215827338129497,1.7772667002864182,0.16632160264998674,2.2856761959847063,cpu,cuda:0,0,671.42724609375,44
5002,1,DDT900_num50.txt,fixed,994,8,124.25,6.077622890472412,5.816871643066406,5.61170691071311e-06,-3.8,-0.353257995,0.26249998807907104,0.018540501594543457,0.23999999463558197,0.30000001192092896,-0.232116701,-0.230650033,0.009539819788187742,0.6236571731666724,0.0056045199485702645,0.04044494131166074,0.0003,295,105,48.04402341497516,5.839412450790405,14.849945545196533,20.68935799598694,447,0.1771105993539095,0,0,TRUE,pair,135,2.5947432005777955,4.897384304635722,35,0,7.362962962962963,2.5947432005777955,0.2756305066868663,2.8165040959138423,cpu,cuda:0,0,671.42724609375,45
5003,1,DDT900_num50.txt,fixed,989,8,123.625,2.341874361038208,3.885192632675171,4.424415692483308e-06,-4.08,-0.354595368,0.24500000476837158,0.023979155346751213,0.20000000298023224,0.2800000011920929,-0.256945227,-0.254617445,0.004906015603670052,0.4780784994363785,0.011613011992137347,0.05774817881839616,0.0003,302,98,107.02232122965874,3.8999874591827393,5.341075420379639,9.241062879562378,436,0.1253799048718065,0,0,TRUE,pair,127,1.4758742002304643,5.035389279933502,30,0,7.78740157480315,1.4758742002304643,0.15196400065906346,2.178299699909985,cpu,cuda:0,0,671.42724609375,45
5004,1,DDT900_num50.txt,fixed,1015,8,126.875,7.131576061248779,5.118070125579834,6.3439056248171255e-06,-3.6,-0.287605691,0.2750000059604645,0.04444097355008125,0.18000000715255737,0.3400000035762787,-0.104161337,-0.101181188,0.006032173159635729,0.5996234421100881,0.012913993378687236,0.10837305968420373,0.0003,290,110,48.34338287331275,5.13593316078186,15.85970139503479,20.99563455581665,441,0.19761990197002888,0,0,TRUE,pair,140,2.290330200223252,5.074876845176584,36,0,7.25,2.290330200223252,0.20587230357341468,2.520101697416976,cpu,cuda:0,0,671.42724609375,46
5005,1,DDT900_num50.txt,fixed,1020,8,127.5,5.979130268096924,4.074642181396484,5.328535280568758e-06,-3.84,-0.298050988,0.25999999046325684,0.014142137952148914,0.23999999463558197,0.2800000011920929,-0.41381523,-0.415982842,0.006547978613525629,0.11063919216394424,0.03952202573418617,0.043824702501297,0.0003,296,104,197.5981976223961,4.089988470077515,1.0720019340515137,5.161990404129028,453,0.13079789793118834,0,0,TRUE,pair,141,1.5902454012539238,5.059803919464934,30,0,7.23404255319149,1.5902454012539238,0.1589461974799633,2.243075700942427,cpu,cuda:0,0,344.53759765625,45
5006,1,DDT900_num50.txt,fixed,1001,8,125.125,10.552695274353027,3.9932894706726074,6.096013748901896e-06,-3.52,-0.252009376,0.2799999713897705,0.03162278234958649,0.25999999046325684,0.36000001430511475,0.0023974495319028697,0.00656532172838019,0.0042078563581324285,0.6271801317731539,0.00857180186236898,0.12136006826120946,0.0003,288,112,51.14006898436939,4.008915185928345,15.564777612686157,19.573692798614502,431,0.12703029811382294,0,0,TRUE,pair,152,1.5409211015794426,5.20979020979021,35,0,6.5855263157894735,1.5409211015794426,0.15817309636622667,2.2113521008286625,cpu,cuda:0,0,671.42724609375,47
5007,1,DDT900_num50.txt,fixed,987,8,123.375,4.871793746948242,4.71457052230835,4.818769411940593e-06,-3.84,-0.254371503,0.25999999046325684,0.03162277489900589,0.20000000298023224,0.3199999928474426,-0.046725445,-0.041463618,0.0027181046782061456,0.6620878040790558,0.013212631666101515,0.09719281755387783,0.0003,296,104,99.76817472339478,4.736492395401001,5.156441926956177,9.892934322357178,445,0.14461920061148703,0,0,TRUE,pair,130,2.091568601084873,5.095238097170566,30,0,7.592307692307692,2.091568601084873,0.19044070038944483,2.341301694745198,cpu,cuda:0,0,671.42724609375,48
5008,1,DDT900_num50.txt,fixed,999,8,124.875,8.623188018798828,5.660853862762451,6.92645971867023e-06,-4,-0.261422638,0.25,0.03162277489900589,0.20000000298023224,0.2800000011920929,-0.084677654,-0.078961521,0.0024085056290707803,0.6920384764671326,0.00980432418344373,0.06964090060104024,0.0003,300,100,76.65675837227678,5.677233457565308,7.354885578155518,13.032119035720825,441,0.15177759667858481,0,0,TRUE,pair,136,2.7969595002941787,5.170170168976884,52,0,7.345588235294118,2.7969595002941787,0.2850231942720711,2.464883401291445,cpu,cuda:0,0,671.42724609375,47
5009,1,DDT900_num50.txt,fixed,1032,8,129,11.146748542785645,4.094910144805908,7.394820386252832e-06,-3.88,-0.250795974,0.2574999928474426,0.03072051890194416,0.2199999988079071,0.30000001192092896,-0.058083194,-0.053031075,0.002533257647883147,0.6318748270471891,0.013500161313762268,0.0772390253841877,0.0003,297,103,118.73511129252059,4.111104249954224,4.580511808395386,8.69161605834961,448,0.1300721033476293,0,0,TRUE,pair,151,1.5539471998345107,4.963178292725438,40,0,6.8344370860927155,1.5539471998345107,0.16517139738425612,2.290587699506432,cpu,cuda:0,0,671.42919921875,48
