iteration,instance_id,instance_name,instance_selection,transitions,episode_count,episode_transition_mean,episode_transition_std,episode_seconds_mean,episode_seconds_std,reward,mean_return,fulfillment_rate_mean,fulfillment_rate_std,fulfillment_rate_min,fulfillment_rate_max,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,discard_count,completion_count,steps_per_second,rollout_seconds,update_seconds,elapsed_seconds,fluid_solve_count,fluid_solve_seconds,fluid_cache_hit_count,fluid_fallback_count,sparse_attention_enabled,sparse_attention_scope,policy_forward_count,policy_forward_seconds,avg_action_tokens,max_action_tokens,padding_ratio,actor_batch_size_mean,policy_act_seconds,simulator_step_seconds,obs_build_seconds,rollout_device,update_device,cpu_memory_mb,gpu_memory_mb,gpu_temperature
4000,1,DDT600_num150.txt,fixed,3601,8,450.125,18.66438865661621,15.167950630187988,1.1699527931341436e-05,-2.906666667,-0.107066966,0.31833332777023315,0.03210226446390152,0.2666666805744171,0.36666667461395264,-0.07219933,-0.067719825,0.0010211197659373283,0.49900612235069275,0.019614747288869694,0.019663516897708178,0.0003,818,382,186.73817013295823,15.184164047241211,4.099520683288574,19.283684730529785,1383,0.40261340234428644,0,0,TRUE,pair,487,5.967223798390478,4.683698971845547,40,0,7.394250513347022,5.967223798390478,0.6491378007922322,8.226393707329407,cpu,cuda:0,0,488.0078125,47
4001,1,DDT600_num150.txt,fixed,3441,8,430.125,25.5755615234375,17.964889526367188,1.2633935511985328e-05,-3.28,-0.130747713,0.29499998688697815,0.03996525704860687,0.24666666984558105,0.35333332419395447,-0.163235471,-0.162218928,0.003043507691472769,0.25382912158966064,0.05538303405046463,0.015625,0.0003,846,354,163.17950069488037,17.990485668182373,3.096721887588501,21.087207555770874,1356,0.5459061008878052,0,0,TRUE,pair,465,8.065697102807462,4.61813426225624,35,0,7.4,8.065697102807462,0.7892907008063048,8.729343601269647,cpu,cuda:0,0,670.4736328,47
4002,1,DDT600_num150.txt,fixed,3436,8,429.5,25.46075439453125,14.38830852508545,1.4739591279067099e-05,-3.306666667,-0.13032834,0.2933333218097687,0.026034168899059296,0.23999999463558197,0.3333333432674408,0.022898838988372257,0.027139860604490553,0.0006176646732326065,0.454985784632819,0.0073346503527968055,0.026297671454293386,0.0003,848,352,117.41747493746087,14.415641784667969,14.847464084625244,29.263105869293213,1348,0.390034701442346,0,0,TRUE,pair,465,5.550027099205181,4.706926657032217,40,0,7.389247311827957,5.550027099205181,0.6021240027621388,7.929083599708974,cpu,cuda:0,0,670.4736328,47
4003,1,DDT600_num150.txt,fixed,3461,8,432.625,20.53617286682129,15.589094161987305,1.2777100891980808e-05,-3.146666667,-0.119131037,0.3033333122730255,0.03527668118476868,0.23333333432674408,0.35333332419395447,-0.230975045,-0.227438715,0.0011274808959569782,0.41000614762306214,0.015178612060844898,0.05637852251529694,0.0003,836,364,160.2992577816494,15.61492109298706,5.9759461879730225,21.590867280960083,1364,0.41191730042919517,0,0,TRUE,pair,461,6.5469253023620695,4.88413753291838,42,0,7.507592190889371,6.5469253023620695,0.6830607978627086,8.035094702383503,cpu,cuda:0,0,670.4755859,46
4004,1,DDT600_num150.txt,fixed,3474,8,434.25,23.546497344970703,15.88882064819336,1.1723795978468843e-05,-3.413333333,-0.126505046,0.2866666615009308,0.05705747380852699,0.2199999988079071,0.3799999952316284,0.04479257868868964,0.05060378462076187,0.0006766153549376343,0.6149513082844871,0.01425396912132523,0.03486706343080316,0.0003,856,344,116.24274726752786,15.985559701919556,13.90017580986023,29.885735511779785,1358,0.49295579735189676,0,0,TRUE,pair,471,6.689414700726047,4.968048358485145,70,0,7.375796178343949,6.689414700726047,0.688296896405518,8.180452096043155,cpu,cuda:0,0,670.4755859,47
4005,1,DDT600_num150.txt,fixed,3384,8,423,25.879528045654297,15.090044975280762,1.2370225704216864e-05,-3.68,-0.143580551,0.27000001072883606,0.04533823952078819,0.20666666328907013,0.3400000035762787,-0.442328165,-0.437331989,0.000720429903594777,0.5356379499038061,0.015219943190459162,0.039183842251077294,0.0003,876,324,144.97165104655642,15.116172552108765,8.226322174072266,23.34249472618103,1352,0.4887679968960583,0,0,TRUE,pair,455,6.160999202402309,5.183510636959234,44,0,7.437362637362638,6.160999202402309,0.6999411932192743,7.906245693331584,cpu,cuda:0,0,670.47314453125,47
4006,1,DDT600_num150.txt,fixed,3450,8,431.25,27.878082275390625,17.319177627563477,2.0872181266895495e-05,-3.533333333,-0.144539292,0.27916666865348816,0.033071890473365784,0.2133333384990692,0.30666667222976685,0.18415926024317741,0.19225435331463814,0.0004140875244047493,0.8302140235900879,0.013291348761413246,0.023162718396633863,0.0003,865,335,139.39768991323845,17.358908653259277,7.390425443649292,24.74933409690857,1394,0.4565955044236034,0,0,TRUE,pair,470,7.847414199495688,5.069275362457054,40,0,7.340425531914893,7.847414199495688,0.8340980056673288,8.270870305364951,cpu,cuda:0,0,670.4736328,47
4007,1,DDT600_num150.txt,fixed,3493,8,436.625,21.12425994873047,16.196901321411133,1.2988890375709161e-05,-3.546666667,-0.167137036,0.2783333361148834,0.04974937438964844,0.18000000715255737,0.36666667461395264,-1.001850158,-0.999154717,0.000874836987350136,0.3132886588573456,0.038255286985076964,0.03240266256034374,0.0003,866,334,179.989651423971,16.222837209701538,3.1838340759277344,19.406671285629272,1390,0.4389050027821213,0,0,TRUE,pair,469,6.946055402746424,5.222731176638992,40,0,7.447761194029851,6.946055402746424,0.7191235986538231,8.191261700354517,cpu,cuda:0,0,670.4755859,49
4008,1,DDT600_num150.txt,fixed,3497,8,437.125,14.810785293579102,15.890438079833984,8.224576959037222e-06,-3.426666667,-0.170029525,0.28583332896232605,0.017139140516519547,0.25999999046325684,0.30666667222976685,-0.577487168,-0.573124468,0.0005488084396347403,0.4637099027633667,0.01356210442900192,0.06671431586146355,0.0003,857,343,157.2685830480729,15.918479442596436,6.317366600036621,22.235846042633057,1371,0.4266715000849217,0,0,TRUE,pair,470,6.551348397042602,5.352873892043705,60,0,7.440425531914894,6.551348397042602,0.7249835028778762,8.268268099986017,cpu,cuda:0,0,670.4755859,48
4009,1,DDT600_num150.txt,fixed,3434,8,429.25,17.086177825927734,16.563493728637695,8.503224307787605e-06,-3.373333333,-0.165649776,0.2891666889190674,0.03072051890194416,0.24666666984558105,0.3333333432674408,-0.144571343,-0.138616284,0.00074255322033423,0.6326339822262526,0.015602572246280033,0.03304428607225418,0.0003,853,347,118.58021022703397,16.592105388641357,12.36719560623169,28.959300994873047,1377,0.5148539005313069,0,0,TRUE,pair,459,7.363593097543344,5.303436225489537,48,0,7.481481481481482,7.363593097543344,0.7776058041490614,8.074793193023652,cpu,cuda:0,0,670.4736328,48
