iteration,instance_id,instance_name,instance_selection,transitions,episode_count,episode_transition_mean,episode_transition_std,episode_seconds_mean,episode_seconds_std,reward,mean_return,fulfillment_rate_mean,fulfillment_rate_std,fulfillment_rate_min,fulfillment_rate_max,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,discard_count,completion_count,steps_per_second,rollout_seconds,update_seconds,elapsed_seconds,fluid_solve_count,fluid_solve_seconds,fluid_cache_hit_count,fluid_fallback_count,sparse_attention_enabled,sparse_attention_scope,policy_forward_count,policy_forward_seconds,avg_action_tokens,max_action_tokens,padding_ratio,actor_batch_size_mean,policy_act_seconds,simulator_step_seconds,obs_build_seconds,rollout_device,update_device,cpu_memory_mb,gpu_memory_mb,gpu_temperature
6000,1,DDT900_num150.txt,fixed,3320,8,415,14.062360763549805,15.700300216674805,8.476442417304497e-06,-4.146666667,0.08266216586028938,0.2408333420753479,0.023437272757291794,0.20000000298023224,0.2666666805744171,-0.150104241,-0.139730713,0.0009012370477042472,1.0824145923058193,0.011742270803324573,0.053937198516602315,0.0003,911,289,44.51671757625523,15.712913036346436,58.86581110954285,74.57872414588928,1354,0.5863888975000009,0,0,TRUE,pair,436,4.582575901178643,6.115361445783132,80,0,7.614678899082569,4.582575901178643,0.8873146997066215,9.71657980105374,cpu,cuda:0,0,148.1601563,50
6001,1,DDT900_num150.txt,fixed,3189,8,398.625,23.5156192779541,18.328285217285156,1.7059845049516298e-05,-4.746666667,0.05611592304130511,0.20333334803581238,0.03431876748800278,0.13333334028720856,0.23999999463558197,-0.137361553,-0.125949093,0.0007815503548564655,1.1803242819649833,0.009627885102028293,0.03960672752665622,0.0003,956,244,85.28846684031956,18.347206115722656,19.04354691505432,37.39075303077698,1385,0.6768510992405936,0,0,TRUE,pair,422,5.199145000660792,6.689871434322081,70,0,7.556872037914692,5.199145000660792,0.9795076992595568,11.652528699371032,cpu,cuda:0,0,148.15771484375,51
6002,1,DDT900_num150.txt,fixed,3363,8,420.375,17.72665786743164,16.773435592651367,1.4557206668541767e-05,-4.093333333,0.014983447059563986,0.24416667222976685,0.02885548025369644,0.20000000298023224,0.2933333218097687,-0.074216395,-0.064393609,0.0024015418428462,1.1023560190200805,0.014103069816337665,0.0760582829453051,0.0003,907,293,49.855795997287125,16.792890548706055,50.66165375709534,67.45454430580139,1366,0.6696989997290075,0,0,TRUE,pair,455,5.276447998825461,6.0398453750888255,70,0,7.391208791208792,5.276447998825461,0.9256551987491548,10.09330959583167,cpu,cuda:0,0,148.1621094,50
6003,1,DDT900_num150.txt,fixed,3271,8,408.875,26.160263061523438,15.716214179992676,1.4352719517773949e-05,-4.36,0.02657758504573576,0.22750000655651093,0.03581395372748375,0.15333333611488342,0.2666666805744171,-0.008218936,0.0014796527102589607,0.001608616927114781,1.0502900704741478,0.007407118856721517,0.035590194282121956,0.0003,927,273,94.72817126718284,15.734835147857666,18.795547485351562,34.53038263320923,1357,0.6193629980552942,0,0,TRUE,pair,444,4.799377898569219,5.995108527825244,45,0,7.367117117117117,4.799377898569219,0.8530707013560459,9.631909598479979,cpu,cuda:0,0,148.1601563,45
6004,1,DDT900_num150.txt,fixed,3303,8,412.875,29.796968460083008,15.990179061889648,1.6103405869216658e-05,-4.453333333,-0.028902072,0.22166666388511658,0.04615794122219086,0.14666666090488434,0.2866666615009308,-0.128105232,-0.117473395,0.00046903906695661135,1.0866355001926422,0.010805442872289461,0.03261151415063068,0.0003,934,266,95.397341930382,16.00925850868225,18.61434769630432,34.62360620498657,1381,0.6338382984977216,0,0,TRUE,pair,444,4.789119900553487,6.08144111081827,52,0,7.4391891891891895,4.789119900553487,0.8905548981856555,9.861808402929455,cpu,cuda:0,0,148.1601563,45
6005,1,DDT900_num150.txt,fixed,3247,8,405.875,19.30309295654297,14.91777515411377,1.088923181669088e-05,-4.44,-0.073745476,0.2225000113248825,0.03900676593184471,0.13333334028720856,0.273333340883255,-0.104858667,-0.0941948,0.0008611614088295027,1.1094448804855346,0.007944653655431465,0.032283572014421225,0.0003,933,267,85.92327073528018,14.936682939529419,22.85284686088562,37.78952980041504,1350,0.6101169012254104,0,0,TRUE,pair,433,4.264643699163571,6.3369263898492925,45,0,7.498845265588915,4.264643699163571,0.8049508976982906,9.42463960731402,cpu,cuda:0,0,148.15966796875,44
6006,1,DDT900_num150.txt,fixed,3160,8,395,18.371173858642578,15.629948616027832,8.675291610416025e-06,-4.6,-0.083613221,0.21249999105930328,0.02716973051428795,0.1666666716337204,0.25999999046325684,-0.239944436,-0.229653712,0.001801134257290799,1.119128786600553,0.009337943889057407,0.04594697158497114,0.0003,945,255,68.30934875084297,15.658608675003052,30.60153079032898,46.26013946533203,1347,0.6331438000779599,0,0,TRUE,pair,413,4.867828400456347,6.0126582273199585,45,0,7.651331719128329,4.867828400456347,0.8773412004811689,9.438049901858903,cpu,cuda:0,0,148.15771484375,44
6007,1,DDT900_num150.txt,fixed,3214,8,401.75,34.302879333496094,14.664390563964844,1.2971373507753015e-05,-4.666666667,-0.12797184,0.2083333432674408,0.041466183960437775,0.14666666090488434,0.2866666615009308,-0.212040703,-0.201571935,0.0012375780044951374,1.1087558137045965,0.006567307773770558,0.02355899227162202,0.0003,950,250,92.50923413919082,14.685081481933594,20.057396173477173,34.74247765541077,1366,0.6084080003201962,0,0,TRUE,pair,466,4.281965102883987,6.182016179735199,45,0,6.896995708154506,4.281965102883987,0.795867603039369,9.167173296562396,cpu,cuda:0,0,148.15966796875,43
6008,1,DDT900_num150.txt,fixed,3336,8,417,16.94845199584961,16.34298324584961,1.0182455298490822e-05,-4.346666667,-0.143382868,0.22833333909511566,0.028431203216314316,0.1666666716337204,0.273333340883255,-0.089352584,-0.079118182,0.0007431949622211201,1.06059992313385,0.012580241609001064,0.05836370954057202,0.0003,926,274,43.29762769771662,16.36414337158203,60.68395781517029,77.04810118675232,1394,0.7618897996144369,0,0,TRUE,pair,443,4.959670798969455,5.901079135761559,40,0,7.530474040632054,4.959670798969455,0.8855202022241428,10.040003202855587,cpu,cuda:0,0,148.1621094,42
6009,1,DDT900_num150.txt,fixed,3132,8,391.5,27.317577362060547,15.666142463684082,3.9181973988888785e-05,-4.706666667,-0.178856286,0.2058333456516266,0.04006071761250496,0.1599999964237213,0.2666666805744171,-0.148454235,-0.137914297,0.0012597195212341223,1.1169803142547607,0.013126634211706309,0.04602810222422704,0.0003,953,247,74.50815781897332,15.694525241851807,26.341140270233154,42.03566551208496,1342,0.6397603020304814,0,0,TRUE,pair,437,4.729372100322507,6.277777776864297,55,0,7.167048054919908,4.729372100322507,0.8354966001352295,9.663335700053722,cpu,cuda:0,0,148.1572266,42
6010,1,DDT900_num150.txt,fixed,3348,8,418.5,25.084856033325195,15.815890312194824,1.41492937473231e-05,-4.12,-0.173165814,0.24250000715255737,0.038288019597530365,0.19333332777023315,0.31333333253860474,-0.047162388,-0.037371839,0.0012264752473968726,1.0403787264457116,0.015112365934048565,0.04557629545720724,0.0003,909,291,75.92749594574796,15.84600043296814,28.248697519302368,44.09469795227051,1366,0.6447306999471039,0,0,TRUE,pair,464,4.643852300127037,5.605137396029674,45,0,7.2155172413793105,4.643852300127037,0.8317953031510115,9.898996396223083,cpu,cuda:0,0,148.1621094,42
6011,1,DDT900_num150.txt,fixed,3316,8,414.5,13.518506050109863,16.029809951782227,7.040416221570922e-06,-4.173333333,-0.206090538,0.23916666209697723,0.02196904458105564,0.2133333384990692,0.2800000011920929,0.072450693231076,0.08185942191630602,0.001170062314486131,0.9993760138750076,0.012044175164191984,0.006835938,0.0003,913,287,107.6251427337917,16.04978322982788,14.760861158370972,30.810644388198853,1369,0.6254159016534686,0,0,TRUE,pair,444,5.0785695012891665,5.788600724554464,45,0,7.468468468468468,5.0785695012891665,0.8852148011792451,9.605556997354142,cpu,cuda:0,0,148.1601563,42
