iteration,instance_id,instance_name,instance_selection,transitions,episode_count,episode_transition_mean,episode_transition_std,episode_seconds_mean,episode_seconds_std,reward,mean_return,fulfillment_rate_mean,fulfillment_rate_std,fulfillment_rate_min,fulfillment_rate_max,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,discard_count,completion_count,steps_per_second,rollout_seconds,update_seconds,elapsed_seconds,fluid_solve_count,fluid_solve_seconds,fluid_cache_hit_count,fluid_fallback_count,sparse_attention_enabled,sparse_attention_scope,policy_forward_count,policy_forward_seconds,avg_action_tokens,max_action_tokens,padding_ratio,actor_batch_size_mean,policy_act_seconds,simulator_step_seconds,obs_build_seconds,rollout_device,update_device,cpu_memory_mb,gpu_memory_mb,gpu_temperature
5000,1,DDT600_num150.txt,fixed,3379,8,422.375,10.09873104095459,17.253461837768555,1.696629260550253e-05,-5.173333333,-0.275107186,0.17666666209697723,0.015275252051651478,0.15333333611488342,0.20000000298023224,-0.192660327,-0.188717114,0.00856881049860801,0.8227622764451163,0.012441201534654413,0.015362024174204894,0.0003,988,212,86.32997558044973,17.26919460296631,21.871323823928833,39.14051842689514,1492,0.6648426007013768,0,0,TRUE,pair,436,5.547537300153635,4.323172537170596,30,0,7.75,5.547537300153635,0.8383804024197161,10.390508002019487,cpu,cuda:0,0,148.1621094,49
5001,1,DDT600_num150.txt,fixed,3282,8,410.25,13.818013191223145,18.675033569335938,6.031566044839565e-06,-5.4,-0.367246667,0.16249999403953552,0.015612495131790638,0.14000000059604645,0.18666666746139526,-0.248513615,-0.242658355,0.005452068469215495,0.8581299136082331,0.006009174381593614,0.025083312124479562,0.0003,1005,195,39.09394810531245,18.710978746414185,65.24063420295715,83.95161294937134,1460,0.7140433024615049,0,0,TRUE,pair,428,5.587233699276112,4.2888482633267575,30,0,7.668224299065421,5.587233699276112,0.9127332980278879,11.673466295702383,cpu,cuda:0,0,148.1601563,52
5002,1,DDT600_num150.txt,fixed,3375,8,421.875,10.203400611877441,16.945362091064453,1.168007747764932e-05,-5.333333333,-0.403988475,0.1666666567325592,0.02160247229039669,0.14000000059604645,0.2133333384990692,-0.161732242,-0.155435761,0.004329817860187697,0.8461389073303768,0.006271112809510474,0.029077375108110055,0.0003,1000,200,64.66026501946953,16.969579219818115,35.22630953788757,52.19588875770569,1508,0.7752589968731627,0,0,TRUE,pair,448,5.511037199408747,4.274074074074074,32,0,7.533482142857143,5.511037199408747,0.800441195606254,10.187043800484389,cpu,cuda:0,0,148.1621094,48
5003,1,DDT600_num150.txt,fixed,3340,8,417.5,17.528547286987305,15.445505142211914,1.1294097021163907e-05,-5.186666667,-0.423961711,0.1758333444595337,0.013307267799973488,0.1599999964237213,0.20000000298023224,-0.073120929,-0.067171188,0.005045108631748008,0.8472300954163074,0.006670863578392527,0.026065976708196104,0.0003,989,211,60.581109432816206,15.464965343475342,39.66773247718811,55.13269782066345,1460,0.6281877001747489,0,0,TRUE,pair,441,4.722199400188401,4.274251497220137,32,0,7.573696145124717,4.722199400188401,0.762253699125722,9.54466909612529,cpu,cuda:0,0,148.1621094,43
5004,1,DDT600_num150.txt,fixed,3358,8,419.75,19.109880447387695,15.89748764038086,9.830249837250449e-06,-5.266666667,-0.463967614,0.17083333432674408,0.025372229516506195,0.1133333370089531,0.20000000298023224,-0.217634789,-0.211073999,0.003788370958015245,0.8454978813727697,0.007424137970853432,0.02237385482294485,0.0003,995,205,41.444739943929186,15.918217897415161,65.10533308982849,81.02355098724365,1478,0.7587774952407926,0,0,TRUE,pair,450,4.887318801018409,4.25461584276355,40,0,7.4622222222222225,4.887318801018409,0.7522939018672332,9.83461190131493,cpu,cuda:0,0,148.1621094,42
5005,1,DDT600_num150.txt,fixed,3284,8,410.5,13.435029029846191,15.37812328338623,1.1003476174664684e-05,-5.306666667,-0.468618296,0.16833332180976868,0.01818118803203106,0.14000000059604645,0.18666666746139526,-0.198562374,-0.192949076,0.00631869998081432,0.8772649988532066,0.006861828119241409,0.025284222385380417,0.0003,998,202,41.42887498759571,15.415395259857178,63.85298943519592,79.2683846950531,1449,0.6741869015386328,0,0,TRUE,pair,430,4.702287099440582,4.461327649716483,32,0,7.637209302325582,4.702287099440582,0.7424000988248736,9.522936999797821,cpu,cuda:0,0,148.1601563,43
5006,1,DDT600_num150.txt,fixed,3216,8,402,13.086252212524414,16.562294006347656,1.3571023373515345e-05,-5.36,-0.506763946,0.16500000655651093,0.023273734375834465,0.11999999731779099,0.19333332777023315,-0.221508836,-0.217547836,0.009731852736203346,0.8826925180576466,0.004910522468789067,0.027581413164389907,0.0003,1002,198,40.94660090204614,16.587720155715942,61.95359778404236,78.5413179397583,1469,0.6979404026642442,0,0,TRUE,pair,425,5.265186301199719,4.377487563152812,28,0,7.567058823529412,5.265186301199719,0.8133353027515113,10.045818600687198,cpu,cuda:0,0,148.15966796875,41
5007,1,DDT600_num150.txt,fixed,3370,8,421.25,21.18814468383789,15.504741668701172,1.1003476174664684e-05,-5.146666667,-0.507108747,0.1783333420753479,0.02533114142715931,0.12666666507720947,0.2133333384990692,-0.143337722,-0.136251442,0.003239917930235,0.8706245571374893,0.008383144862814143,0.02658476304107656,0.0003,986,214,42.7100639552396,15.524348735809326,63.3797709941864,78.90411972999573,1478,0.658710696734488,0,0,TRUE,pair,445,4.619471999118105,4.411275964320944,36,0,7.573033707865169,4.619471999118105,0.7389982019085437,9.731316795921884,cpu,cuda:0,0,148.1621094,41
5008,1,DDT600_num150.txt,fixed,3263,8,407.875,13.587102890014648,15.052769660949707,7.301994628505781e-06,-5.533333333,-0.480491617,0.15416666865348816,0.020395396277308464,0.12666666507720947,0.19333332777023315,-0.248833381,-0.243000767,0.005431197048164904,0.8548217922449112,0.01084941863059612,0.03861375418491662,0.0003,1015,185,55.808863701824414,15.072248458862305,43.395166635513306,58.46741509437561,1479,0.6469577015377581,0,0,TRUE,pair,435,4.5774839002406225,4.44866687090456,40,0,7.501149425287356,4.5774839002406225,0.7371857051039115,9.337069601053372,cpu,cuda:0,0,148.15966796875,42
5009,1,DDT600_num150.txt,fixed,3257,8,407.125,10.599970817565918,15.034173011779785,7.747687050141394e-06,-5.24,-0.435207173,0.17250001430511475,0.02797568216919899,0.13333334028720856,0.2133333384990692,-0.220586133,-0.21392585,0.004965318428516826,0.9142945443882662,0.007662151771684729,0.03450287922340281,0.0003,993,207,57.04558673297241,15.053993463516235,42.04069495201111,57.094688415527344,1456,0.6379978017648682,0,0,TRUE,pair,425,4.578582900459878,4.503223825679588,40,0,7.6635294117647055,4.578582900459878,0.7305097023490816,9.323589896666817,cpu,cuda:0,0,148.15966796875,46
