iteration,instance_id,instance_name,instance_selection,transitions,episode_count,episode_transition_mean,episode_transition_std,episode_seconds_mean,episode_seconds_std,reward,mean_return,fulfillment_rate_mean,fulfillment_rate_std,fulfillment_rate_min,fulfillment_rate_max,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,discard_count,completion_count,steps_per_second,rollout_seconds,update_seconds,elapsed_seconds,fluid_solve_count,fluid_solve_seconds,fluid_cache_hit_count,fluid_fallback_count,sparse_attention_enabled,sparse_attention_scope,policy_forward_count,policy_forward_seconds,avg_action_tokens,max_action_tokens,padding_ratio,actor_batch_size_mean,policy_act_seconds,simulator_step_seconds,obs_build_seconds,rollout_device,update_device,cpu_memory_mb,gpu_memory_mb,gpu_temperature
3000,1,DDT1200_num150.txt,fixed,4150,8,518.75,19.784778594970703,19.484926223754883,1.0894450497289654e-05,0.18666666666666668,0.1260639347407507,0.5116666555404663,0.03926406428217888,0.46666666865348816,0.5799999833106995,-0.049197359,-0.041679979,0.000433086919972835,0.7733925399572953,0.009950682953627698,0.036801170577983496,0.0003,586,614,61.598425043871956,19.499686002731323,47.87216639518738,67.3718523979187,1145,0.42180240142624825,0,0,TRUE,pair,546,6.060298400523607,4.976144578485604,50,0,7.6007326007326,6.060298400523607,1.2439599010976963,11.6119072996662,cpu,cuda:0,0,148.1767578,46
3001,1,DDT1200_num150.txt,fixed,4097,8,512.125,28.32594871520996,18.090721130371094,1.1444091796875e-05,0.16,0.10427321530709875,0.5099999904632568,0.04346134513616562,0.46000000834465027,0.5933333039283752,-0.045303001,-0.037551141,0.00027933793171541765,0.7891530905451093,0.0109250410321346,0.037842062434979847,0.0003,588,612,66.7057086987991,18.111396551132202,43.307634592056274,61.41903114318848,1145,0.4147220987943001,0,0,TRUE,pair,581,5.54316109942738,5.023675860298358,50,0,7.051635111876076,5.54316109942738,1.106907200650312,10.912729897419922,cpu,cuda:0,0,148.1767578,48
3002,1,DDT1200_num150.txt,fixed,4054,8,506.75,30.06970977783203,18.246841430664062,1.568497100379318e-05,-0.2,0.0993310513125935,0.48749998211860657,0.0438985601067543,0.40666666626930237,0.5400000214576721,-0.016770842,-0.008721906,0.00026814073953573825,0.8183006892601649,0.010271926112020916,0.04264147548625866,0.0003,615,585,62.611830179414504,18.267032384872437,46.481114864349365,64.7481472492218,1144,0.43233969958964735,0,0,TRUE,pair,569,5.486172600358259,5.307844104793898,33,0,7.124780316344464,5.486172600358259,1.091394197603222,11.139372999488842,cpu,cuda:0,0,148.1748047,50
3003,1,DDT1200_num150.txt,fixed,4023,8,502.875,16.751399993896484,17.683147430419922,1.0249225852021482e-05,0.01333333333333334,0.0968990364827876,0.5008333325386047,0.025041628628969193,0.4533333480358124,0.5333333611488342,-0.096504404,-0.088864688,0.00020534243676886564,0.7742386114212775,0.007922058176782524,0.0366702365478681,0.0003,599,601,50.04856287825054,17.706448793411255,62.67547965049744,80.38192844390869,1142,0.5008087010937743,0,0,TRUE,pair,526,5.174048101063818,4.973402932838157,32,0,7.64828897338403,5.174048101063818,1.1040156020317227,10.87724860018352,cpu,cuda:0,0,148.17431640625,51
3004,1,DDT1200_num150.txt,fixed,3978,8,497.25,14.033442497253418,19.043771743774414,7.168434422055725e-06,-0.253333333,0.07849045558907648,0.48416668176651,0.02259240113198757,0.4466666579246521,0.5066666603088379,-0.051622971,-0.043827009,0.00026664533422598123,0.7929280463017916,0.008964218023912077,0.032881934097722956,0.0003,619,581,66.74806870774724,19.06549382209778,40.53173613548279,59.597229957580566,1148,0.45119310001609847,0,0,TRUE,pair,530,6.114274200052023,5.122926093754066,33,0,7.505660377358491,6.114274200052023,1.1827366003999487,11.201450798951555,cpu,cuda:0,0,148.17431640625,51
3005,1,DDT1200_num150.txt,fixed,4044,8,505.5,18.580904006958008,17.951725006103516,1.0137697245227173e-05,-0.08,0.06521970201774775,0.4950000047683716,0.03752776235342026,0.4333333373069763,0.5799999833106995,-0.031196845,-0.023608606,0.00016439229239040287,0.7670436762273312,0.008008086787448576,0.030336575291585177,0.0003,606,594,77.94829929641887,17.975844860076904,33.90469694137573,51.88054180145264,1124,0.49354380083968863,0,0,TRUE,pair,547,5.230502700258512,5.072700296735905,50,0,7.393053016453382,5.230502700258512,1.121790899138432,11.07186199806165,cpu,cuda:0,0,148.1748047,43
3006,1,DDT1200_num150.txt,fixed,4101,8,512.625,13.774410247802734,19.35810089111328,8.946258276409935e-06,0.04,0.05425053609789669,0.5024999976158142,0.026020830497145653,0.46666666865348816,0.54666668176651,-0.121557657,-0.113564464,0.00015548260169893956,0.807093493866198,0.009639003411807194,0.05295374540781433,0.0003,597,603,49.96437091109723,19.379433631896973,62.69905400276184,82.07848763465881,1127,0.4242722991039045,0,0,TRUE,pair,527,6.166031600267161,4.976834918370743,42,0,7.781783681214422,6.166031600267161,1.1944022029056214,11.451775899156928,cpu,cuda:0,0,148.1767578,40
3007,1,DDT1200_num150.txt,fixed,4117,8,514.625,15.107427597045898,19.54586410522461,1.0446979104017373e-05,0.09333333333333334,0.04625164111564002,0.5058333277702332,0.02526252157986164,0.46666666865348816,0.5333333611488342,-0.033067312,-0.024991425,0.0001633875474978525,0.8157583154164828,0.006745553625023604,0.019153120282750864,0.0003,593,607,97.0528254709983,19.572055101394653,22.84814214706421,42.42019724845886,1170,0.44050920056179166,0,0,TRUE,pair,539,6.479685400845483,5.037648773320763,40,0,7.638218923933209,6.479685400845483,1.1867117009242065,11.353480801684782,cpu,cuda:0,0,148.1767578,40
3008,1,DDT1200_num150.txt,fixed,4233,8,529.125,15.519644737243652,20.213342666625977,6.709693479933776e-06,0.14666666666666667,0.052980795287293596,0.5091666579246521,0.03125832974910736,0.4533333480358124,0.5666666626930237,-0.009727619,-0.001840372,0.00020951299322607357,0.7992003377940919,0.006656899126899892,0.04925911107824908,0.0003,589,611,48.1548958604461,20.23660898208618,67.66722559928894,87.90383458137512,1148,0.44090769917238504,0,0,TRUE,pair,550,6.363275799434632,5.019135364820398,45,0,7.696363636363636,6.363275799434632,1.2615115027874708,12.013095298723783,cpu,cuda:0,0,148.17919921875,40
3009,1,DDT1200_num150.txt,fixed,4042,8,505.25,14.779631614685059,18.382953643798828,9.560555554344319e-06,-0.16,0.04724518300576822,0.49000000953674316,0.03800584375858307,0.4266666769981384,0.5400000214576721,-0.06236334,-0.054373304,0.00014622513271840006,0.8063146995775627,0.004288184389500229,0.02768214052599488,0.0003,612,588,46.96067729968539,18.4065203666687,67.6654920578003,86.072012424469,1140,0.412449499592185,0,0,TRUE,pair,536,5.621970500447787,5.050964868876794,44,0,7.541044776119403,5.621970500447787,1.2034259991487488,11.022262098209467,cpu,cuda:0,0,148.1748047,44
3010,1,DDT1200_num150.txt,fixed,4093,8,511.625,15.312882423400879,19.33686637878418,7.80616028350778e-06,-0.013333333,0.04329230311735737,0.49916666746139526,0.03062995709478855,0.46666666865348816,0.5600000023841858,-0.01648695,-0.008629408,0.00018210835150966886,0.7948594689369202,0.007914225615422765,0.013475190149620175,0.0003,601,599,104.16085978899413,19.36146092414856,19.93352961540222,39.29499053955078,1129,0.4271361014107242,0,0,TRUE,pair,537,5.942993799922988,5.308575616644788,50,0,7.621973929236499,5.942993799922988,1.2360183979035355,11.584738299541641,cpu,cuda:0,0,148.1748047,45
